ROP,Depth,WOB,SPP,RPM,MW,Temperature,Q,Bit diameter,ECD,Formation pressure gradient,Porosity,FV,Solid content,FL
0.57,2318,107.4,9.3,60,1.19,27,1.516,216,1.2,1.02,2.4,72.4,0.2,3.5
1.08,2319,107.2,9.5,60,1.19,28,1.762,216,1.2,1.02,2.4,73.2,0.2,3.5
1.1,2320,151.5,9.4,60,1.19,29,1.816,216,1.2,0.55,2.4,74,0.2,3.5
1.49,2321,156.4,9.2,60,1.19,28,1.828,216,1.2,0.55,2.4,73.82608696,0.2,3.495652174
1.33,2322,155.2,9.2,60,1.19,29,1.911,216,1.2,0.55,2.4,73.65217391,0.2,3.491304348
1.33,2323,155.3,9.7,60,1.19,29,1.905,216,1.2,0.76,2.4,73.47826087,0.2,3.486956522
1.34,2324,155.4,9.7,60,1.19,30,1.905,216,1.2,0.9,2.4,73.30434783,0.2,3.482608696
1.33,2325,152,9.1,60,1.19,29,1.911,216,1.2,0.67,2.4,73.13043478,0.2,3.47826087
1.58,2326,156.6,9.1,60,1.19,29,1.869,216,1.2,0.38,2.4,72.95652174,0.2,3.473913043
1.72,2327,154.9,8.9,60,1.19,29,1.844,216,1.2,0.76,2.4,72.7826087,0.2,3.469565217
1.52,2328,154.5,9.7,60,1.19,30,1.879,216,1.2,0.9,2.4,72.60869565,0.2,3.465217391
1.52,2329,159.2,9.3,60,1.19,30,1.859,216,1.2,0.9,2.4,72.43478261,0.2,3.460869565
1.17,2330,158.3,9.7,60,1.19,31,1.964,216,1.2,1.12,2.4,72.26086957,0.2,3.456521739
1.33,2331,153.7,9.6,60,1.19,32,1.925,216,1.2,1.21,2.4,72.08695652,0.2,3.452173913
1.38,2332,154.2,9.9,60,1.19,32,1.937,216,1.2,1.21,2.4,71.91304348,0.2,3.447826087
1.35,2333,150.7,9.2,60,1.19,32,1.902,216,1.2,1.23,2.4,71.73913043,0.2,3.443478261
1.23,2334,151.8,9.9,60,1.19,32,1.924,216,1.2,1.26,2.4,71.56521739,0.2,3.439130435
1.02,2335,156.2,9.4,60,1.19,32,1.989,216,1.2,1.28,2.4,71.39130435,0.2,3.434782609
1.02,2336,155.3,9.3,60,1.19,32,1.993,216,1.2,1.28,2.4,71.2173913,0.2,3.430434783
1.04,2337,153.8,9.5,60,1.19,33,1.977,216,1.2,1.26,2.4,71.04347826,0.2,3.426086957
1.22,2338,147.8,9.3,60,1.19,32,1.965,216,1.2,1.23,2.4,70.86956522,0.2,3.42173913
1.25,2339,154.1,9.5,60,1.19,32,1.915,216,1.2,1.23,2.4,70.69565217,0.2,3.417391304
1.11,2340,152,9.3,60,1.19,33,1.95,216,1.2,1.23,2.4,70.52173913,0.2,3.413043478
1.28,2341,154,9.2,60,1.19,33,1.912,216,1.2,1.26,2.4,70.34782609,0.2,3.408695652
1.39,2342,155.8,9.2,60,1.19,33,1.895,216,1.2,1.3,2.4,70.17391304,0.2,3.404347826
1.44,2343,153.2,9.3,60,1.19,33,1.885,216,1.2,1.23,2.4,70,0.2,3.4
0.32,2344,33.5,9.8,60,1.19,31,1.523,216,1.2,1,2.4,69.95454545,0.2,3.4
0.37,2345,34.7,9.4,60,1.19,32,1.528,216,1.2,1.12,2.4,69.90909091,0.2,3.4
0.67,2346,154.3,9.4,60,1.19,32,1.789,216,1.2,1.12,2.4,69.86363636,0.2,3.4
0.9,2347,152.7,9.7,60,1.19,25,1.821,216,1.2,1.02,2.4,69.81818182,0.2,3.4
1.36,2348,161.1,10.2,60,1.19,27,1.833,216,1.2,0.38,2.4,69.77272727,0.2,3.4
1.29,2349,166.9,9.7,60,1.19,27,1.832,216,1.2,0.9,2.4,69.72727273,0.2,3.4
1.49,2350,161.4,10.1,60,1.19,28,1.83,216,1.2,0.76,2.4,69.68181818,0.2,3.4
1.62,2351,161.2,9.9,60,1.19,29,1.83,216,1.2,0.9,2.4,69.63636364,0.2,3.4
1.47,2352,161.5,9.6,60,1.2,29,1.832,216,1.2,1,2.4,69.59090909,0.2,3.4
1.05,2353,164,10,60,1.2,30,1.829,216,1.2,1.08,2.4,69.54545455,0.2,3.4
1.01,2354,159.7,9.7,60,1.19,30,1.835,216,1.2,1.28,2.4,69.5,0.2,3.4
1,2355,163.7,9.9,60,1.19,31,1.829,216,1.2,1.32,2.4,69.45454545,0.2,3.4
0.98,2356,164.7,9.7,60,1.19,31,1.834,216,1.2,1.3,2.4,69.40909091,0.2,3.4
1.07,2357,159.9,10.7,60,1.19,31,1.832,216,1.2,1.36,2.4,69.36363636,0.2,3.4
0.85,2358,157.5,10.3,60,1.19,32,1.831,216,1.2,1.4,2.4,69.31818182,0.2,3.4
1.29,2359,163.6,9.6,60,1.19,32,1.83,216,1.2,1.42,2.4,69.27272727,0.2,3.4
0.88,2360,165.1,10.4,60,1.19,33,1.832,216,1.2,1.45,2.4,69.22727273,0.2,3.4
0.95,2361,169.1,9.9,60,1.19,33,1.827,216,1.2,1.46,2.4,69.18181818,0.2,3.4
0.83,2362,162,9.7,60,1.19,34,1.829,216,1.2,1.48,2.4,69.13636364,0.2,3.4
0.86,2363,158.5,9.6,60,1.19,34,1.831,216,1.2,1.5,2.4,69.09090909,0.2,3.4
0.78,2364,158.8,10.3,60,1.19,34,1.828,216,1.2,1.5,2.4,69.04545455,0.2,3.4
0.7,2365,163,9.7,60,1.19,35,1.831,216,1.2,1.53,2.4,69,0.2,3.4
0.6,2366,163.6,9.7,60,1.19,35,1.834,216,1.2,1.52,2.4,69.2,0.2,3.42
0.61,2367,152.4,10.7,60,1.19,34,1.837,216,1.2,1.53,2.4,69.4,0.2,3.44
0.61,2368,144.2,9.8,60,1.2,34,1.834,216,1.2,1.46,2.4,69.6,0.2,3.46
0.66,2369,148.3,10.8,60,1.19,35,1.82,216,1.2,1.46,2.4,69.8,0.2,3.48
0.64,2370,153.7,9.8,60,1.19,35,1.819,216,1.2,1.46,2.4,70,0.2,3.5
0.26,2371,42.8,9.4,60,1.19,29,1.811,216,1.2,1.42,2.4,70,0.2,3.488888889
1.36,2372,43.6,9.3,60,1.19,30,1.817,216,1.2,1.42,2.4,70,0.2,3.477777778
2.21,2373,41,9.5,60,1.19,30,1.818,216,1.2,1.42,2.4,70,0.2,3.466666667
2.2,2374,43.3,9.7,60,1.19,31,1.817,216,1.2,1.42,2.4,70,0.2,3.455555556
1.15,2375,43.4,9.4,60,1.19,31,1.819,216,1.2,1.43,2.4,70,0.2,3.444444444
1.19,2376,40.5,9.7,60,1.19,31,1.817,216,1.2,1.43,2.4,70,0.2,3.433333333
1.74,2377,40.3,9.2,60,1.19,32,1.817,216,1.2,1.43,2.4,70,0.2,3.422222222
1.48,2378,18.5,9.3,60,1.19,32,1.818,216,1.2,1.43,2.4,70,0.2,3.411111111
1.34,2379,42,9.6,60,1.19,33,1.817,216,1.2,1.43,1.58,70,0.2,3.4
0.27,2380,27.8,9.3,60,1.19,27,1.778,216,1.2,1.38,2.4,70.11111111,0.2,3.4
1.41,2381,30.4,9.8,60,1.19,28,1.8,216,1.2,1.4,2.4,70.22222222,0.2,3.4
1.03,2382,29.6,9.5,60,1.19,29,1.798,216,1.2,1.42,2.4,70.33333333,0.2,3.4
1.23,2383,30,9.7,60,1.19,30,1.805,216,1.2,1.42,1.5,70.44444444,0.2,3.4
2.41,2384,27.7,9.2,60,1.19,30,1.797,216,1.2,1.42,1.92,70.55555556,0.2,3.4
3.05,2385,25.7,9.6,60,1.19,30,1.802,216,1.2,1.42,1.88,70.66666667,0.2,3.4
2.99,2386,27.4,9.3,60,1.19,30,1.803,216,1.2,1.42,2.51,70.77777778,0.2,3.4
4.88,2387,38.6,9.1,60,1.19,31,1.791,216,1.2,1.42,2.4,70.88888889,0.2,3.4
